origin,destination,distance_km,num_stops,traffic_level,hour_day,delivery_time_minutes
C,A,26.217522603336736,2,4,23,96.00079007799171
A,D,19.13654904675212,6,4,8,106.62929552751893
E,D,1.0419693951089806,3,4,18,52.98786861512709
C,E,11.240810846820523,2,4,18,76.59530015324553
E,D,25.87782358862556,4,2,22,96.37732516078239
D,B,1.7922658376105554,7,4,0,53.122862684680086
D,D,1.0941899195837577,3,3,16,36.1910319265298
E,B,9.156519425228764,5,4,13,71.9492992975122
C,B,27.506001073269058,1,4,11,95.04031923466279
A,A,27.142849862630474,3,2,1,89.17372371736106
B,E,16.04409642824373,7,2,21,80.03693722092333
A,A,17.043869263049057,7,2,2,83.14816626687181
B,A,10.628232328198475,1,3,23,47.52037333597186
B,D,8.068363198806486,3,2,4,40.610703529883516
C,D,24.64143377215143,5,4,2,110.02080247261311
E,B,4.0825509544896015,1,3,13,29.626495298417552
A,D,15.133276755480438,7,1,23,70.31240916549585
E,D,19.397520525415448,3,2,23,72.8211776718347
D,C,4.006728420759847,7,3,17,63.59938076061935
C,B,16.06860576869804,1,1,4,45.524832116657706
C,B,17.748117349460852,2,2,2,63.07523627385744
D,C,22.53238575471358,7,1,22,92.80785494061121
A,B,7.8102454252784534,2,2,1,40.08962410234131
D,E,9.506497595431991,6,3,8,69.5880561100177
A,E,17.516113252357968,2,2,17,79.958733653444
B,C,29.51066588946681,4,2,1,104.16889282878275
C,D,7.307302301783318,2,3,21,44.841297230841064
A,E,29.591210986580457,2,3,18,112.47060966328502
E,C,21.715933458579958,5,4,2,100.31008232870468
E,E,24.95638001927067,1,4,17,109.3699066216975
C,A,3.5995967788538374,1,3,13,33.64056454205667
D,C,9.712185435488335,2,2,12,45.16896626834009
D,B,2.67435210987845,1,1,15,13.004577235431663
A,E,11.774862855092081,3,3,20,59.930714233916596
D,B,29.457400137681507,6,1,10,105.96343686666314
C,C,4.0529188039838155,7,4,20,61.78674463872193
A,E,17.308810688764783,2,4,22,73.7036701952925
B,B,1.1760480616005573,6,3,23,46.601057506710795
D,D,21.667801665277818,2,3,23,77.20533145754193
D,D,6.718588078789191,4,2,11,47.400361259213696
A,A,4.757951576618124,6,4,2,58.588188628887096
E,C,10.77351655266284,3,4,5,56.566402251441
D,B,23.360284640230464,2,3,15,83.03644970404709
C,A,4.091779503025114,2,1,11,24.058074513989784
D,C,7.665330878162166,1,2,20,36.820808770424215
B,D,1.2454682269019766,2,3,19,42.424824163058084
D,B,29.084031018172922,6,1,5,98.83872585095274
E,E,18.17222239967705,6,2,19,93.796838096733
D,D,21.877089455156284,2,1,13,67.09070851834592
A,E,19.890111963524422,2,2,23,68.64461610211048
D,E,5.186572207220556,2,2,8,39.971734231568945
E,B,18.25325823082583,4,2,16,73.48042456621678
A,B,4.811052259096601,3,4,11,57.42493473231504
C,E,12.635857164930709,7,3,0,83.1589698590782
A,A,17.499930941833497,6,4,19,100.75371029701715
B,E,17.207552308962523,4,4,21,83.21671378041833
A,E,4.453129353499488,7,2,7,60.190866573431485
C,B,1.9986431197491432,1,3,11,27.42268777027014
D,C,24.1487951023406,5,3,15,101.12091507536188
A,D,22.051750672884154,2,3,0,80.74140932492718
A,B,3.3727482323774036,6,3,2,48.295177356958064
A,A,4.69505004524505,7,2,11,55.20707727846853
A,D,26.88492951529899,1,3,3,85.51022703088053
C,B,23.304738147031618,6,1,9,98.82975694344037
E,B,29.888648590283548,5,1,1,96.26331232699455
E,C,8.36563602694563,7,4,8,79.83587058924246
A,A,15.146286677195633,2,2,2,60.10008304308172
C,A,7.857327705808315,6,4,19,77.60514495937093
C,B,19.061204015841984,2,4,19,86.02332491019496
A,C,4.347012933648221,5,3,0,46.69946096434682
B,B,4.69005200954796,4,1,4,31.23581711203255
A,E,3.0847488507485563,7,1,4,37.92477480877409
B,E,21.11399638566084,5,3,1,92.4352511063784
A,C,15.328104745562996,5,3,14,71.6798238192216
B,B,18.91420527428427,6,2,0,81.52170074008085
B,C,26.499730351091408,7,1,20,100.64954939401929
A,B,22.4695260579054,3,4,4,91.14544544169516
B,B,14.389964626834038,2,4,6,66.76233972624622
D,E,29.546323663432567,7,2,10,111.69769075147315
E,D,14.231426933117223,6,1,9,71.92220746342134
C,A,4.261069523772463,2,3,1,34.742391304964954
B,A,29.786987670328763,4,4,13,116.44014740393551
B,C,1.6618011704305717,7,1,23,36.85236742335188
C,A,16.946623225144812,4,1,20,64.86732071117603
B,E,9.963769172291569,3,1,4,46.26077709380824
C,D,15.60301237949256,3,3,15,70.80694332824898
A,B,17.202675625241127,3,4,1,75.17784947756672
D,B,7.962780992076141,4,3,9,65.25083212723281
D,E,17.148903916380593,5,1,17,84.01526833615846
E,A,22.925772248160587,6,1,4,85.56783285609511
B,B,8.728785280075952,2,4,16,49.06509078114665
E,A,12.119357866103305,2,4,10,60.976307917321186
A,E,8.77903810175768,6,3,4,64.51176239103127
D,B,24.796232198657872,1,3,20,85.76780447882236
A,C,22.024485517078304,4,3,23,87.49897487717362
A,D,26.264696679333813,4,1,5,81.55527633112261
B,A,5.931446894148119,3,4,21,46.999391967056596
A,A,3.1338095066327947,7,2,15,48.914286567059975
D,A,4.4621216119015275,7,4,4,69.12732809711815
E,A,5.669531651902855,6,4,20,62.107989893634745
D,E,16.45939715956927,1,4,23,73.08712478182404
B,E,29.15645004052018,1,2,15,85.72025960039248
D,E,11.35982708188668,4,3,16,60.456651308488325
C,E,28.79673981144595,3,2,8,98.97099616344042
E,B,2.107823054686212,2,4,21,38.378499944584426
C,E,27.87929388162509,3,4,1,103.01736054655404
C,B,6.253425611844165,2,1,18,43.43086706885964
B,C,27.461774585861114,7,4,16,119.14748816164777
A,E,2.630595473348374,4,2,4,40.641927698776016
C,C,28.498363977355947,3,2,1,100.62551488280378
D,E,6.823149665246964,1,2,10,26.147761966060166
A,C,9.77870774212166,6,3,0,68.22040180917506
D,D,15.237327978985785,5,1,8,71.86342549086146
D,C,12.04090555582878,1,3,5,54.042923557013836
A,B,20.358311108631348,7,2,10,86.86453790586658
A,A,29.269425250252244,6,3,7,129.4972647849626
D,C,18.58636823334328,2,1,12,63.55799748065025
B,A,21.92307687365993,4,1,11,72.5664353144889
E,D,3.5521522588653434,3,1,8,36.33644878456065
E,D,19.206560443030156,7,1,14,82.50358928533974
B,B,14.161643534345982,7,2,4,77.5620636846655
A,B,26.687688379669222,4,4,14,106.68337658195966
D,C,12.258121889649956,4,2,1,61.00442128446511
E,E,20.704170177447654,2,2,14,71.54812745979139
D,D,7.616458119513293,4,2,19,60.87646215400934
B,A,8.521803472201682,3,2,2,41.200913277441494
D,E,11.907550496745934,7,3,9,85.69090160020974
B,D,9.81784258768858,1,1,6,37.99497436037511
A,C,8.36248634231217,4,4,9,75.13947779030143
B,D,2.4403924711234697,3,4,9,52.620100082645685
B,B,25.26564362082131,3,4,7,108.86670366545033
E,A,2.864744395847245,2,2,12,31.265963897472826
D,A,26.73359995248606,4,1,20,88.5312147540041
E,B,4.6384962829737475,7,1,1,49.02982217375228
C,E,2.892590374817112,2,4,11,38.91154596763817
B,B,17.327138155440217,1,4,8,81.43784110835921
C,A,15.570811984666932,1,2,0,51.612874842176495
E,C,15.245802496124668,6,4,20,82.36665856872067
D,E,17.660625497540536,3,2,11,71.08595211725081
E,D,9.324641577455516,4,4,11,68.48006116996436
D,C,20.225528929458726,6,1,2,80.880959882247
D,E,15.569664371508313,7,1,23,72.42558640848752
A,A,10.707560541762433,3,1,7,57.83682608700783
B,A,24.968519342441116,7,3,12,109.4333933535462
E,C,22.103911793474595,4,4,16,88.06481172680493
D,E,12.414699916394037,2,3,19,72.01776682437097
E,D,25.58091577163731,1,1,9,79.94157663946834
E,D,27.687489253241452,6,4,14,117.18356213226524
D,B,16.569121745446513,7,3,23,86.09834511917022
C,C,7.233621054550702,6,1,8,56.162076907964746
B,E,27.557972539862618,1,1,17,91.03574400342096
B,C,6.494908982769999,2,4,7,60.91815506941179
A,D,2.4042735661008052,5,4,13,50.104647254285226
A,E,10.497123257320796,5,2,10,62.472492423462874
A,A,22.082023989370153,7,4,12,111.80706260796767
B,A,27.774948504252933,5,1,15,100.0119841744107
C,E,19.48128375761876,4,2,13,76.53566715560916
B,C,28.60331786203314,6,2,8,116.07364104826554
B,C,3.678754339001002,2,4,8,51.0957932748884
B,A,2.761858158052582,4,1,18,44.28061191246843
B,A,18.521566571566257,4,3,4,83.50000675443242
C,D,29.01737335228989,7,1,14,98.75781034559878
A,E,15.578917959686995,2,1,10,53.86484272109259
E,C,2.493941552239849,4,4,18,51.13081653201856
A,D,7.415341026246229,7,3,5,64.48114778931358
A,C,8.09899428605735,6,2,9,64.66047467355749
E,A,10.797856744971549,2,3,15,50.483882376912014
B,E,2.2644981240001663,5,4,4,52.20901222745134
C,B,27.24188831443957,5,1,17,104.16286250588718
C,E,15.951354396923362,4,1,18,73.84987204777322
A,B,20.456992995669165,1,3,22,70.34537893309458
E,D,2.9480122699552602,2,3,9,43.59119634694292
D,B,2.5693485663058326,3,4,9,55.30256265451938
B,B,18.00756538917587,7,3,11,88.38528341049735
A,D,26.731584304622032,3,4,20,104.74877030305184
C,E,16.325978027826864,4,2,2,68.98440380219384
E,D,26.45675600453207,1,3,3,88.28384922546219
E,A,24.51874691860194,2,1,21,74.24564374508894
A,A,3.1997597880527016,5,3,23,48.3196211082576
D,B,6.856766757185007,4,1,11,41.154670321276285
C,D,20.073609405504932,2,2,6,69.7837190051055
A,D,13.861540093951206,2,2,11,55.26188510422068
D,D,9.430294595760696,2,3,2,51.80466497306501
E,E,13.140381825391394,1,4,17,74.47551221414139
B,C,13.910789741848395,2,1,18,59.85706433245975
C,C,27.4060152738263,1,2,4,88.01216170787309
C,C,4.000290227443638,1,3,13,34.593139024546645
D,E,9.112191657420835,6,2,22,65.11419619995374
A,D,16.589379680898702,2,3,7,72.76474093898516
E,C,21.25032087228716,6,1,21,85.23175909866636
D,D,19.288481379818066,5,3,14,89.67747210029545
B,B,28.30763939438444,6,1,15,103.78459982073969
B,C,24.072658819764722,6,2,17,107.42350787876805
B,B,17.155228417258478,7,1,10,72.79860124970007
D,E,7.225798058531717,7,1,1,56.68345897883179
E,A,14.075352710664955,7,4,9,95.74314944551762
C,E,21.108085081639842,2,2,10,71.88387804615341
A,E,25.300903070246463,5,1,4,95.45190405906955
C,E,28.832350508249235,4,4,20,108.26153366994743
E,C,18.55813021799961,3,4,16,84.85198942585465
C,B,16.28066165182854,4,1,0,60.44029116465822
D,C,1.513065770513301,1,3,13,23.455465956221364
B,A,3.0908730053552183,4,1,14,30.230140699561154
E,E,5.527044931484608,3,3,6,45.846736725496285
E,D,2.5880380044992144,3,1,7,37.320697126923314
C,A,12.625033925342867,5,2,15,66.80700432494797
D,B,10.769477809027293,7,4,12,76.80393172490577
C,A,19.483270578183394,4,1,4,67.27759562395217
C,C,16.53428813006868,1,1,2,50.30778863319002
E,D,18.283152022247933,6,1,12,76.75031602976512
C,C,14.68733888519197,6,3,18,90.1014327860468
B,E,9.054377308073457,1,2,11,27.741326828409864
C,E,28.631934133447835,5,2,18,110.09829586016106
B,A,3.50586563304403,6,1,16,38.043244768718935
E,E,28.227838984493907,5,4,10,117.13520001999345
D,E,10.025903359077304,6,4,2,70.35081827393469
B,B,15.867181915651624,6,1,1,71.86716822402425
D,B,4.156427361998838,4,3,23,39.90275741757045
D,C,3.0570009827592686,5,4,13,52.4092080207764
B,C,13.456818012839484,3,2,21,58.430601160118954
E,B,22.509223915010665,1,4,20,85.67927663256664
A,A,8.811578548907919,6,4,16,67.0041019469861
D,B,17.308088779124283,7,1,1,72.62732277441222
D,C,9.080859875161732,3,4,17,72.88030546205476
E,D,12.269778765898185,2,1,22,40.09597077950083
E,E,27.286943235740917,3,2,14,89.9046290058805
C,D,25.819349139352667,7,4,11,120.72342072386158
E,D,15.964508759111265,1,1,15,50.42093874242805
D,E,7.905063196690284,2,1,15,34.86891996717515
B,B,6.602333469257662,4,2,6,46.38004089085418
A,A,28.668533238035714,7,4,5,125.43869206972329
C,D,6.878781298809938,2,3,13,43.13310375161601
B,A,24.436881016463637,5,4,7,112.38793740966808
A,C,11.700136076530582,1,1,19,59.3025136374293
A,D,29.58413557918891,5,1,23,99.08243480988591
A,C,11.676516470520848,3,2,18,66.1844307092143
B,B,11.193982122411057,4,2,18,69.30537280256513
C,D,19.48644523745107,1,3,11,69.11726171891584
C,C,28.883987392177758,4,3,8,114.93290158722888
A,C,29.310078568096554,6,1,8,117.73989457273478
B,B,21.508978247542572,1,3,4,73.55551309002055
A,A,22.883584603454256,7,3,13,104.44625104551858
E,A,17.3386631032178,5,3,0,84.03421946260667
C,D,22.917496434837624,3,4,2,92.6513133203449
D,B,25.9336099941444,2,4,10,96.55237319103776
A,D,15.096763792655674,4,1,20,62.61262492274697
E,A,18.97600562207299,1,4,3,75.02796563958157
C,B,16.582184161758384,1,3,19,69.22383559515261
B,E,17.31164779233164,6,3,0,89.79076951645585
C,B,26.811389386344285,4,3,5,98.10204702615263
B,B,11.312888075961537,2,4,9,70.92865046816213
B,E,7.037336742418102,3,2,3,37.64000691604276
A,C,14.232123197935245,1,3,16,56.04766993497106
A,C,7.03447052395669,1,3,21,38.27671862072653
C,C,15.453612344198556,4,2,20,67.15654414336387
E,A,27.2017350553547,4,2,4,93.37294082998761
C,B,18.905572093991857,1,1,1,63.21243413972337
D,E,25.807552745789256,1,1,0,74.59247830126179
B,A,5.819536668849842,6,4,15,65.19196712942903
B,E,27.125334183578126,1,2,6,83.78677223257804
A,A,18.451827767806357,5,1,20,75.12137368848897
E,A,1.921033873473914,1,3,2,20.500634625305416
A,A,19.360449703266067,3,1,13,64.2868877553401
D,E,28.590511731566618,3,3,21,99.91089156133368
C,D,3.2958430137855,7,3,18,64.64995103736038
C,A,17.89122778361759,6,3,15,88.28410297167262
E,C,27.548879483221725,2,4,21,102.63369362664783
A,B,1.2811598816968623,4,2,5,30.980745258009865
A,D,19.296474867508874,2,4,23,80.09329803434191
D,D,14.772166463097918,1,1,0,54.251951143955566
C,E,11.062690240809708,4,1,6,50.63050593462793
A,D,19.198558208415903,1,2,10,57.32077371416684
E,E,2.528360743035091,4,2,17,48.63123905423992
C,E,22.838828342334605,6,1,8,98.77546651605523
D,C,1.1299048306715211,7,2,21,46.30279681161166
E,A,9.901136569978215,5,2,2,58.54803610953585
B,D,15.614800492855673,7,3,23,82.32273738022464
D,A,11.933645266429998,5,4,22,76.50412682637817
E,A,9.916802120961892,5,4,7,79.08992316964519
A,A,25.094219218574786,7,4,7,127.8740409898756
B,E,28.11014465388536,6,3,22,116.9190587752248
D,A,26.337667862270774,7,3,0,111.47857086766432
A,D,16.150508078449988,2,2,9,73.00366109484627
B,E,26.640761080611007,4,2,14,97.7028631400025
C,D,27.704985390264767,2,3,9,105.73871307905084
A,E,12.867913514376399,4,3,7,82.04405447667511
E,B,9.219929925657917,1,1,20,36.18645488930084
D,B,3.8496909685862892,5,3,1,45.86806338719504
B,B,14.893665710427642,5,3,17,88.01440233151428
A,B,28.4426106927148,4,4,1,113.68703344079316
C,E,17.26631831404076,2,1,20,62.92606404638128
D,A,20.359300951798975,2,4,18,96.76082214839609
D,C,4.273630736263581,3,4,21,47.55245720108275
A,C,5.162070260125431,5,1,8,52.696618659729495
C,B,14.469724596830503,5,1,9,71.51594871564193
B,A,28.586679170528047,2,1,3,82.49675161120454
A,D,11.462754606154338,5,2,20,62.7681555900703
B,A,26.447037198208474,2,1,0,78.98308822074725
D,D,4.488369209345635,3,4,10,55.36822983472534
B,C,18.893499001077593,4,1,21,69.99265730487926
C,A,18.417776330405026,4,2,1,76.17404778940605
E,A,25.936367752037786,3,4,22,98.95594409145784
C,C,1.0961844277421435,5,1,3,32.534262337850535
B,A,6.508018348729593,7,1,14,50.18919870253141
A,D,7.37094113745497,1,4,19,58.053743680146106
D,A,28.549016554631383,5,4,12,115.07097505308712
E,D,5.457116031826954,2,1,0,23.768577179683398
A,B,2.071908156396251,6,2,21,40.42819052944518
A,A,16.499383347512435,1,4,1,70.8869557696551
C,D,16.328195410576768,3,3,5,66.18432980812966
B,C,25.477361995668065,4,1,6,88.75841206116142
C,B,28.51692985515626,4,4,18,122.48730927550628
B,A,16.6178178220638,7,4,3,94.27872475761328
C,D,27.96983129017001,5,1,17,101.22253503580478
A,A,22.02961538769506,4,1,22,77.7489996512098
D,D,8.672214711871966,5,1,8,54.55109613290723
B,A,27.924200617373863,7,2,20,108.7561264485219
E,B,20.35585210927437,7,3,10,92.18723364563469
E,B,13.00878204953638,2,4,4,61.87631043435468
A,A,20.72702045099099,2,1,23,65.3268761831541
C,A,12.638072004568775,3,1,0,48.77992274125845
C,E,4.311329271650818,6,2,1,49.43191423059001
A,A,21.850383668130092,2,3,22,75.02174579735059
E,A,24.89854075295157,5,4,2,106.09224399587622
E,B,22.135379771562242,4,3,21,89.04120155860464
C,A,7.64432536494362,2,3,16,43.737392221204516
B,C,28.742415390850773,2,1,23,83.11642081603358
D,A,1.7323822890435217,5,1,1,33.63748696914819
B,E,10.647873623893576,7,1,0,66.7628247576329
E,D,8.54268060151197,2,2,1,36.21451793089308
B,B,2.395660600830678,4,2,7,41.21659653592776
D,C,12.766161096671386,6,2,12,64.90232112868432
B,D,19.070330364720462,4,1,13,68.83126080770883
B,C,26.594033041067938,7,1,20,104.25261962234244
B,B,29.701001769552633,6,1,11,105.83551584070587
B,E,24.434598005727544,4,3,8,104.62493729550538
A,B,14.59173504267192,7,2,18,88.52842529155066
E,C,21.98742835304389,4,2,23,82.01153292065788
D,C,25.46508986909958,1,3,19,99.87866516263873
E,B,14.493908696141759,7,4,6,90.8157771260764
A,A,23.7665785867395,4,3,9,105.19034021279039
A,B,14.996920131073425,7,3,23,76.90267646179728
A,E,12.208383735424958,7,1,2,64.56038161033098
A,B,16.256634295729075,1,4,18,80.08197863824974
B,D,20.599787391187203,4,3,16,88.47337931569122
E,A,22.079579633239323,7,4,7,117.91626872196687
C,D,11.345351797871128,7,4,17,94.033595123475
D,B,17.56828729512501,4,1,6,64.4348270993012
A,A,27.386255348332966,5,4,6,115.28383350764669
E,D,29.313074103208553,6,1,22,106.98412944753781
A,D,7.59019464433468,4,2,19,54.09451247833615
A,A,6.592103805686903,2,3,22,38.591692453953094
A,A,20.623883369430807,4,1,15,75.84706951493459
A,C,13.025832688879872,3,1,14,50.04740483801495
A,A,1.702447814125974,5,3,13,45.34226059520803
D,B,11.05899424877124,5,1,15,54.37294800449104
E,E,24.39559756069531,4,4,23,103.06759704330636
A,C,24.125380981112293,3,1,8,86.07174031357394
A,A,15.345869315680874,7,1,22,73.38405481528282
A,E,14.704760111738524,6,4,21,85.78979596897068
A,C,17.805715830596945,4,3,20,76.44760757751459
B,B,7.3625046063437045,2,1,9,45.41134194618487
B,E,16.25526512183771,7,2,14,74.95219788514383
C,A,1.3203444416428032,5,3,22,41.923982213892785
A,A,14.791227088710878,7,2,9,83.09583570326762
C,B,10.745480341267184,5,2,1,55.79679592790277
D,C,20.571218571206128,6,2,4,90.38600709290404
C,E,19.5122539404262,3,1,7,73.48086034141322
E,B,12.044240525301461,1,4,5,54.684184299372305
B,C,1.2109164628791556,6,1,5,34.768257777329985
B,D,8.315935252453853,3,2,0,41.45748587906926
A,D,19.367087655485705,7,2,15,91.47234771938585
A,C,3.0988269475076313,2,4,17,53.68088291485502
D,A,4.1216302331704515,3,3,2,37.971143995824235
D,A,19.764015712445527,6,2,6,88.351166327693
E,D,22.917254627529477,1,1,11,61.477429115758376
A,A,10.324941532368651,7,2,9,77.22982797531837
A,A,15.200518899980294,2,2,21,54.262602677213664
D,C,28.4256295845261,2,3,20,95.49417572271872
D,C,28.420763303103115,1,4,9,107.6757784578547
D,A,9.917580459439472,4,2,22,56.63814310265304
B,C,24.489648375495616,3,3,8,99.72028316318536
C,E,18.224377531398904,6,3,10,87.32508563529079
C,D,29.28905030716102,2,2,18,103.90810534766413
A,E,14.850793521621798,6,2,7,80.17906336363698
B,E,23.466499172451286,3,4,17,103.5753441951099
D,A,23.27597675883126,7,1,3,93.11612687967086
A,A,15.425553161359208,1,1,1,48.48471604222593
B,E,24.073273314621925,5,4,12,106.4707330281734
E,E,8.570169665902899,1,3,22,42.699233836673095
B,B,4.545338052416637,3,3,13,40.73436850124909
A,B,13.32974859500417,2,4,19,79.62163030774379
C,D,28.365289042373956,7,1,21,103.7968998329196
D,E,15.521593637873334,3,3,23,64.48521289942016
E,C,19.422515020760883,7,1,14,85.09892851857278
B,B,19.100711221328385,5,3,12,83.72035498972838
A,A,4.844613150816382,2,1,5,26.31219255712131
A,E,12.318609588939099,7,4,19,92.91698270435401
D,C,21.50123021473437,5,1,5,76.83557038178924
A,C,29.187712858841063,7,3,0,113.27311696807817
A,C,5.872514410613759,4,3,14,49.69878299192894
D,A,12.902814819834372,6,3,5,64.07529351008601
E,B,3.7577201942791514,1,2,14,29.28933481418468
C,C,8.028917329828424,4,2,14,51.16834160519369
C,B,11.926020956458357,3,3,13,57.086545785084404
B,D,16.67865419061816,4,4,9,96.46139420674875
E,A,7.686439584933348,1,3,7,57.39849654113601
B,B,7.599317174181886,2,4,3,50.178343521836176
C,B,23.55706939506591,6,3,21,102.12558480922199
D,C,28.916608225459555,5,3,5,110.70032946723855
A,C,10.38477606479223,7,4,19,94.5027881060204
C,A,20.951768540434724,2,1,23,62.201524317428934
E,B,8.484333379379702,6,2,20,56.52872473034819
C,E,27.91061539400333,4,3,16,106.53473205919039
E,C,20.51416844479655,3,4,22,89.72602273757758
E,C,24.27762878448953,4,4,23,100.56564742655935
E,D,2.4312672527757795,1,2,21,26.255101350847674
B,A,18.356673078978115,1,2,6,62.5921176823777
